timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1756366725.5498583,37.59765625,4.8828125,9.765625,-6.8359375
1756366725.552534,12.20703125,6.8359375,14.6484375,-28.3203125
1756366725.55521,-45.41015625,-0.48828125,-0.48828125,-38.0859375
1756366725.5578856,-53.7109375,-13.18359375,0.48828125,-35.64453125
1756366725.5605617,-18.06640625,0.48828125,12.20703125,-27.83203125
1756366725.5632374,17.578125,13.671875,-0.48828125,-20.5078125
1756366725.5659132,-46.875,11.71875,-1.46484375,-24.4140625
1756366725.5685892,-73.73046875,10.25390625,1.46484375,-27.34375
1756366725.571265,12.20703125,11.71875,-1.46484375,-41.9921875
1756366725.5739408,54.19921875,12.6953125,-3.41796875,-41.50390625
1756366725.5776954,-20.5078125,5.859375,-3.90625,-30.76171875
1756366725.58145,-68.84765625,3.41796875,0.0,-21.484375
1756366725.5852044,-34.1796875,3.90625,10.7421875,-4.8828125
1756366725.588959,0.48828125,5.859375,16.11328125,-11.71875
1756366725.5927136,-22.94921875,5.859375,13.671875,-26.85546875
1756366725.596468,-96.19140625,8.7890625,11.71875,-25.390625
1756366725.6002226,-74.70703125,7.8125,15.13671875,-27.83203125
1756366725.6039772,21.97265625,3.41796875,21.97265625,-16.11328125
1756366725.6077318,34.1796875,4.8828125,9.765625,-10.25390625
1756366725.6114864,-32.2265625,10.25390625,5.859375,-33.203125
1756366725.6152408,-61.03515625,11.71875,13.671875,-29.78515625
1756366725.6189954,13.18359375,18.06640625,6.8359375,-9.27734375
1756366725.6227372,63.96484375,19.53125,4.39453125,-11.71875
1756366725.6264791,-1.953125,-2.44140625,1.953125,-31.25
1756366725.630221,-49.31640625,-10.25390625,-1.953125,-39.55078125
1756366725.6339629,-9.765625,-0.9765625,-3.41796875,-29.78515625
1756366725.6377046,6.34765625,10.7421875,3.41796875,-35.15625
1756366725.6414466,-45.41015625,8.30078125,2.9296875,-34.66796875
1756366725.6451883,-85.44921875,-5.859375,2.44140625,-35.15625
1756366725.64893,-36.62109375,-3.90625,17.08984375,-38.0859375
1756366725.652672,-0.48828125,-6.34765625,1.46484375,-33.203125
1756366725.6564138,-36.1328125,0.9765625,-6.8359375,-45.8984375
1756366725.6601558,-82.51953125,3.41796875,-1.953125,-58.10546875
1756366725.6638975,-101.07421875,3.41796875,11.71875,-39.55078125
1756366725.6677766,-52.24609375,11.23046875,19.53125,-30.2734375
1756366725.6716557,-28.3203125,5.37109375,12.20703125,-48.33984375
1756366725.6755345,-72.265625,4.8828125,4.8828125,-46.875
1756366725.6794136,-97.16796875,2.9296875,-6.34765625,-38.0859375
1756366725.6832926,-29.78515625,-2.44140625,1.953125,-42.96875
1756366725.6871717,0.0,-6.34765625,7.8125,-41.50390625
1756366725.6910503,-79.58984375,-7.32421875,-3.41796875,-40.52734375
1756366725.6949296,-123.046875,-8.7890625,-8.7890625,-45.8984375
1756366725.698809,-56.640625,1.46484375,-9.765625,-54.6875
1756366725.7026875,14.16015625,-4.8828125,-12.6953125,-59.5703125
1756366725.7065666,-24.4140625,-24.4140625,-1.46484375,-54.6875
1756366725.7104456,-85.9375,-23.4375,-1.46484375,-37.59765625
1756366725.7163882,-47.8515625,-14.16015625,-12.20703125,-36.62109375
1756366725.7223308,0.48828125,-11.71875,-14.6484375,-51.7578125
1756366725.7282734,-49.8046875,-14.6484375,-15.625,-42.48046875
1756366725.7342155,-117.67578125,-17.08984375,-8.7890625,-40.52734375
1756366725.7401583,-92.7734375,-27.83203125,-16.11328125,-61.03515625
1756366725.746101,-29.78515625,-33.69140625,-25.390625,-66.40625
1756366725.7520435,-37.109375,-20.99609375,-16.6015625,-51.7578125
1756366725.757986,-85.9375,-19.04296875,-12.6953125,-41.015625
1756366725.7639284,-106.4453125,-16.6015625,-14.16015625,-53.22265625
1756366725.769871,-56.640625,-7.32421875,-8.7890625,-63.96484375
1756366725.7758136,-39.0625,-9.765625,-5.859375,-52.24609375
1756366725.7817562,-67.87109375,-12.6953125,-8.7890625,-42.96875
1756366725.7831964,-96.6796875,-9.765625,-15.13671875,-59.5703125
1756366725.7846365,-66.40625,1.46484375,-11.71875,-54.19921875
1756366725.7860768,-18.5546875,0.9765625,-1.953125,-33.69140625
1756366725.787517,-50.78125,-7.8125,4.8828125,-43.9453125
1756366725.788957,-88.8671875,-15.13671875,6.34765625,-38.0859375
1756366725.7903974,-73.2421875,-1.953125,7.8125,-38.0859375
1756366725.7918377,-16.6015625,-1.953125,9.765625,-37.109375
1756366725.7932775,-11.23046875,-18.5546875,12.20703125,-27.34375
1756366725.794718,-82.03125,-15.13671875,10.25390625,-38.57421875
1756366725.7961583,-70.3125,-12.6953125,1.953125,-22.4609375
1756366725.7975984,24.4140625,-13.671875,5.37109375,-12.20703125
1756366725.7990386,19.53125,-3.90625,14.6484375,-26.85546875
1756366725.8039813,-59.08203125,2.44140625,18.06640625,-24.90234375
1756366725.8089235,-49.31640625,-3.41796875,14.16015625,-11.71875
1756366725.813866,26.3671875,3.90625,16.11328125,6.8359375
1756366725.8188088,44.43359375,23.4375,18.06640625,8.30078125
1756366725.8237514,-32.71484375,31.25,16.6015625,-14.6484375
